fotograma,tipo_oggetto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1606,car,0.74,car_201,1231,294,1316,387,no,0,0,0,0,0,
1606,car,0.43,car_206,1440,312,1512,378,no,0,0,0,0,0,
1606,person,0.71,person_112,836,278,875,383,no,0,0,0,0,0,
1606,person,0.68,person_184,308,261,398,454,no,0,0,0,0,0,
1606,person,0.69,person_185,795,281,829,383,no,0,0,0,0,0,
1607,car,0.75,car_177,1065,300,1180,405,no,0,0,0,0,0,
1607,car,0.74,car_201,1230,294,1318,388,no,0,0,0,0,0,
1607,car,0.44,car_206,1439,312,1512,378,no,0,0,0,0,0,
1607,person,0.68,person_112,838,279,876,382,no,0,0,0,0,0,
1607,person,0.67,person_184,306,257,389,453,no,0,0,0,0,0,
1607,person,0.69,person_185,795,281,830,383,no,0,0,0,0,0,
1608,car,0.79,car_177,1060,299,1177,408,no,0,0,0,0,0,
1608,car,0.73,car_201,1230,294,1319,389,no,0,0,0,0,0,
1608,car,0.45,car_206,1438,312,1512,377,no,0,0,0,0,0,
1608,person,0.57,person_112,841,280,876,382,no,0,0,0,0,0,
1608,person,0.68,person_184,298,258,389,455,no,0,0,0,0,0,
1608,person,0.69,person_185,795,281,833,383,no,0,0,0,0,0,
1609,car,0.82,car_177,1056,299,1176,408,no,0,0,0,0,0,
1609,car,0.70,car_201,1230,293,1319,390,no,0,0,0,0,0,
1609,car,0.51,car_206,1437,312,1512,377,no,0,0,0,0,0,
1609,person,0.54,person_112,844,281,876,382,no,0,0,0,0,0,
1609,person,0.66,person_184,298,257,382,454,no,0,0,0,0,0,
1609,person,0.68,person_185,795,281,834,382,no,0,0,0,0,0,
1610,car,0.81,car_177,1053,299,1176,410,no,0,0,0,0,0,
1610,car,0.74,car_201,1230,293,1322,393,no,0,0,0,0,0,
1610,car,0.49,car_206,1437,313,1513,378,no,0,0,0,0,0,
1610,person,0.52,person_112,846,279,876,383,no,0,0,0,0,0,
1610,person,0.62,person_184,289,261,378,455,no,0,0,0,0,0,
1610,person,0.65,person_185,795,279,836,383,no,0,0,0,0,0,
1611,car,0.81,car_177,1053,299,1174,410,no,0,0,0,0,0,
1611,car,0.75,car_201,1230,293,1323,395,no,0,0,0,0,0,
1611,car,0.54,car_206,1436,313,1512,378,no,0,0,0,0,0,
1611,person,0.54,person_112,847,278,876,382,no,0,0,0,0,0,
1611,person,0.66,person_184,287,258,375,459,no,0,0,0,0,0,
1611,person,0.64,person_185,795,278,838,383,no,0,0,0,0,0,
1612,car,0.83,car_177,1052,300,1170,410,no,0,0,0,0,0,
1612,car,0.73,car_201,1230,294,1325,399,no,0,0,0,0,0,
1612,car,0.57,car_206,1435,313,1513,378,no,0,0,0,0,0,
1612,person,0.55,person_112,847,278,876,382,no,0,0,0,0,0,
1612,person,0.69,person_184,282,261,374,462,no,0,0,0,0,0,
1612,person,0.64,person_185,796,276,840,382,no,0,0,0,0,0,
1612,person,0.44,person_199,1634,324,1682,398,no,0,0,0,0,0,
1613,car,0.85,car_177,1048,300,1168,409,no,0,0,0,0,0,
1613,car,0.72,car_201,1230,294,1327,401,no,0,0,0,0,0,
1613,car,0.60,car_206,1435,314,1513,378,no,0,0,0,0,0,
1613,person,0.55,person_112,848,278,877,383,no,0,0,0,0,0,
1613,person,0.69,person_184,280,255,370,465,no,0,0,0,0,0,
1613,person,0.66,person_185,797,274,841,382,no,0,0,0,0,0,
1614,car,0.84,car_177,1042,300,1167,410,no,0,0,0,0,0,
1614,car,0.73,car_201,1231,294,1328,402,no,0,0,0,0,0,
1614,car,0.60,car_206,1435,314,1513,378,no,0,0,0,0,0,
1614,person,0.52,person_112,848,278,877,382,no,0,0,0,0,0,
1614,person,0.72,person_184,274,256,366,462,no,0,0,0,0,0,
1614,person,0.67,person_185,797,274,843,381,no,0,0,0,0,0,
1615,car,0.80,car_177,1035,300,1166,413,no,0,0,0,0,0,
1615,car,0.73,car_201,1232,294,1329,404,no,0,0,0,0,0,
1615,car,0.61,car_206,1434,315,1513,378,no,0,0,0,0,0,
1615,person,0.54,person_112,849,278,877,383,no,0,0,0,0,0,
1615,person,0.71,person_184,267,255,363,463,no,0,0,0,0,0,
1615,person,0.67,person_185,798,273,843,381,no,0,0,0,0,0,
1616,car,0.81,car_177,1027,300,1165,416,no,0,0,0,0,0,
1616,car,0.73,car_201,1233,293,1330,405,no,0,0,0,0,0,
1616,car,0.62,car_206,1435,315,1513,378,no,0,0,0,0,0,
1616,person,0.59,person_112,849,278,877,383,no,0,0,0,0,0,
1616,person,0.70,person_184,262,259,361,462,no,0,0,0,0,0,
1616,person,0.61,person_185,799,273,843,381,no,0,0,0,0,0,
1617,car,0.83,car_177,1024,300,1165,418,no,0,0,0,0,0,
1617,car,0.72,car_201,1234,292,1330,405,no,0,0,0,0,0,
1617,car,0.62,car_206,1435,315,1513,378,no,0,0,0,0,0,
1617,person,0.53,person_112,849,277,877,383,no,0,0,0,0,0,
1617,person,0.73,person_184,257,256,356,470,no,0,0,0,0,0,
1617,person,0.58,person_185,800,273,844,381,no,0,0,0,0,0,
1618,car,0.81,car_177,1019,300,1163,421,no,0,0,0,0,0,
1618,car,0.73,car_201,1233,291,1330,406,no,0,0,0,0,0,
1618,car,0.62,car_206,1435,315,1513,378,no,0,0,0,0,0,
1618,person,0.54,person_112,849,278,880,382,no,0,0,0,0,0,
1618,person,0.74,person_184,255,253,352,471,no,0,0,0,0,0,
1618,person,0.61,person_185,801,273,844,380,no,0,0,0,0,0,
1619,car,0.75,car_177,1015,300,1162,425,no,0,0,0,0,0,
1619,car,0.74,car_201,1233,291,1331,405,no,0,0,0,0,0,
1619,car,0.63,car_206,1434,315,1513,378,no,0,0,0,0,0,
1619,person,0.57,person_112,850,277,882,382,no,0,0,0,0,0,
1619,person,0.74,person_184,254,252,348,474,no,0,0,0,0,0,
1619,person,0.62,person_185,802,275,845,380,no,0,0,0,0,0,
1620,car,0.69,car_177,1007,299,1158,428,no,0,0,0,0,0,
1620,car,0.74,car_201,1234,292,1332,405,no,0,0,0,0,0,
1620,car,0.63,car_206,1435,315,1513,378,no,0,0,0,0,0,
1620,person,0.61,person_112,849,275,884,382,no,0,0,0,0,0,
1620,person,0.72,person_184,251,250,340,473,no,0,0,0,0,0,
1620,person,0.62,person_185,803,276,845,380,no,0,0,0,0,0,
1621,car,0.66,car_177,996,295,1151,427,no,0,0,0,0,0,
1621,car,0.73,car_201,1234,291,1332,407,no,0,0,0,0,0,
1621,car,0.63,car_206,1435,315,1513,378,no,0,0,0,0,0,
1621,person,0.58,person_112,849,274,884,382,no,0,0,0,0,0,
1621,person,0.66,person_184,245,248,335,476,no,0,0,0,0,0,
1621,person,0.65,person_185,803,277,845,380,no,0,0,0,0,0,
1622,car,0.66,car_177,990,294,1147,428,no,0,0,0,0,0,
1622,car,0.75,car_201,1234,291,1333,407,no,0,0,0,0,0,
1622,car,0.60,car_206,1436,314,1513,378,no,0,0,0,0,0,
1622,person,0.55,person_112,849,275,885,382,no,0,0,0,0,0,
1622,person,0.73,person_184,243,250,330,477,no,0,0,0,0,0,
1622,person,0.66,person_185,803,277,845,380,no,0,0,0,0,0,
1623,car,0.69,car_177,982,293,1139,430,si,0.00,1035,373,1085,391,
1623,car,0.77,car_201,1233,291,1333,407,no,0,0,0,0,0,
1623,car,0.58,car_206,1436,314,1513,378,no,0,0,0,0,0,
1623,car,0.54,car_209,1145,307,1206,358,no,0,0,0,0,0,
1623,person,0.52,person_112,849,278,885,381,no,0,0,0,0,0,
1623,person,0.76,person_184,242,251,327,475,no,0,0,0,0,0,
1623,person,0.67,person_185,804,278,846,380,no,0,0,0,0,0,
1624,car,0.71,car_177,976,298,1135,433,si,1.00,1025,373,1077,393,P
1624,car,0.78,car_201,1233,292,1333,409,no,0,0,0,0,0,
1624,car,0.57,car_206,1436,313,1513,378,no,0,0,0,0,0,
1624,car,0.48,car_209,1142,307,1204,358,no,0,0,0,0,0,
1624,person,0.54,person_112,849,279,887,382,no,0,0,0,0,0,
1624,person,0.71,person_184,238,251,324,475,no,0,0,0,0,0,
1624,person,0.67,person_185,804,278,846,380,no,0,0,0,0,0,
1624,person,0.45,person_199,1647,322,1691,398,no,0,0,0,0,0,
1625,car,0.72,car_177,973,297,1133,434,no,0,0,0,0,0,
1625,car,0.77,car_201,1234,292,1334,410,no,0,0,0,0,0,
1625,car,0.58,car_206,1436,313,1512,378,no,0,0,0,0,0,
1625,car,0.42,car_209,1143,307,1203,358,no,0,0,0,0,0,
1625,person,0.55,person_112,850,279,887,382,no,0,0,0,0,0,
1625,person,0.74,person_184,235,252,318,475,no,0,0,0,0,0,
1625,person,0.68,person_185,805,280,846,380,no,0,0,0,0,0,
1625,person,0.53,person_199,1648,321,1691,398,no,0,0,0,0,0,
1626,car,0.73,car_177,966,296,1133,435,si,1.00,1019,374,1067,396,OSTE
1626,car,0.74,car_201,1234,293,1334,410,no,0,0,0,0,0,
1626,car,0.59,car_206,1436,313,1512,378,no,0,0,0,0,0,
1626,car,0.49,car_209,1142,306,1203,359,no,0,0,0,0,0,
1626,person,0.54,person_112,850,279,887,382,no,0,0,0,0,0,
1626,person,0.68,person_184,229,255,316,473,no,0,0,0,0,0,
1626,person,0.69,person_185,805,281,846,380,no,0,0,0,0,0,
1626,person,0.50,person_199,1650,321,1691,398,no,0,0,0,0,0,
1627,car,0.72,car_177,959,294,1132,437,no,0,0,0,0,0,
1627,car,0.73,car_201,1235,293,1335,411,no,0,0,0,0,0,
1627,car,0.61,car_206,1436,313,1513,378,no,0,0,0,0,0,
1627,car,0.47,car_209,1142,307,1203,359,no,0,0,0,0,0,
1627,person,0.59,person_112,850,280,888,381,no,0,0,0,0,0,
1627,person,0.71,person_184,222,255,314,472,no,0,0,0,0,0,
1627,person,0.66,person_185,805,281,846,380,no,0,0,0,0,0,
1627,person,0.46,person_199,1651,321,1692,399,no,0,0,0,0,0,
1628,car,0.74,car_177,952,292,1130,439,si,1.00,1005,378,1055,398,1
1628,car,0.70,car_201,1235,292,1339,415,no,0,0,0,0,0,
1628,car,0.62,car_206,1435,313,1512,378,no,0,0,0,0,0,
1628,car,0.54,car_209,1140,307,1203,360,no,0,0,0,0,0,
1628,person,0.64,person_112,850,280,890,382,no,0,0,0,0,0,
1628,person,0.75,person_184,220,253,312,476,no,0,0,0,0,0,
1628,person,0.66,person_185,804,282,846,380,no,0,0,0,0,0,
1629,car,0.76,car_177,941,288,1128,442,no,0,0,0,0,0,
1629,car,0.70,car_201,1235,292,1341,417,no,0,0,0,0,0,
1629,car,0.61,car_206,1435,313,1512,379,no,0,0,0,0,0,
1629,car,0.59,car_209,1138,307,1204,361,no,0,0,0,0,0,
1629,person,0.64,person_112,850,280,891,382,no,0,0,0,0,0,
1629,person,0.81,person_184,217,253,307,478,no,0,0,0,0,0,
1629,person,0.69,person_185,805,284,846,380,no,0,0,0,0,0,
1630,car,0.79,car_177,930,285,1126,444,no,0,0,0,0,0,
1630,car,0.74,car_201,1234,292,1343,417,no,0,0,0,0,0,
1630,car,0.61,car_206,1435,313,1512,378,no,0,0,0,0,0,
1630,car,0.59,car_209,1137,306,1203,361,no,0,0,0,0,0,
1630,person,0.64,person_112,850,280,892,382,no,0,0,0,0,0,
1630,person,0.81,person_184,216,253,304,475,no,0,0,0,0,0,
1630,person,0.68,person_185,806,284,846,379,no,0,0,0,0,0,
1631,car,0.79,car_177,923,282,1125,447,no,0,0,0,0,0,
1631,car,0.74,car_201,1234,293,1345,418,no,0,0,0,0,0,
1631,car,0.61,car_206,1436,313,1512,378,no,0,0,0,0,0,
1631,car,0.65,car_209,1134,305,1204,362,no,0,0,0,0,0,
1631,person,0.62,person_112,851,280,893,381,no,0,0,0,0,0,
1631,person,0.79,person_184,209,255,297,475,no,0,0,0,0,0,
1631,person,0.65,person_185,807,282,847,379,no,0,0,0,0,0,
1632,car,0.76,car_177,916,283,1116,451,no,0,0,0,0,0,
1632,car,0.73,car_201,1233,293,1348,419,no,0,0,0,0,0,
1632,car,0.61,car_206,1435,313,1513,379,no,0,0,0,0,0,
1632,car,0.69,car_209,1133,305,1203,363,no,0,0,0,0,0,
1632,person,0.67,person_112,851,281,894,381,no,0,0,0,0,0,
1632,person,0.77,person_184,202,255,288,475,no,0,0,0,0,0,
1632,person,0.66,person_185,808,285,847,379,no,0,0,0,0,0,
1633,car,0.75,car_177,908,286,1111,454,no,0,0,0,0,0,
1633,car,0.75,car_201,1231,292,1350,420,no,0,0,0,0,0,
1633,car,0.63,car_206,1435,314,1513,379,no,0,0,0,0,0,
1633,car,0.69,car_209,1133,304,1204,363,no,0,0,0,0,0,
1633,person,0.67,person_112,853,283,895,380,no,0,0,0,0,0,
1633,person,0.81,person_184,195,254,284,474,no,0,0,0,0,0,
1633,person,0.67,person_185,808,286,848,378,no,0,0,0,0,0,
1634,car,0.77,car_177,900,284,1107,457,si,1.00,949,390,1006,412,PF
1634,car,0.77,car_201,1232,291,1350,421,no,0,0,0,0,0,
1634,car,0.63,car_206,1434,313,1513,379,no,0,0,0,0,0,
1634,car,0.69,car_209,1132,304,1204,363,no,0,0,0,0,0,
1634,person,0.64,person_112,854,283,897,379,no,0,0,0,0,0,
1634,person,0.80,person_184,192,249,278,478,no,0,0,0,0,0,
1634,person,0.66,person_185,810,290,849,378,no,0,0,0,0,0,
1635,car,0.80,car_177,888,285,1105,460,si,1.00,939,390,1004,415,PF
1635,car,0.74,car_201,1233,290,1351,423,no,0,0,0,0,0,
1635,car,0.63,car_206,1434,312,1513,378,no,0,0,0,0,0,
1635,car,0.69,car_209,1132,304,1204,364,no,0,0,0,0,0,
1635,person,0.49,person_112,855,283,895,379,no,0,0,0,0,0,
1635,person,0.76,person_184,185,246,273,479,no,0,0,0,0,0,
1635,person,0.64,person_185,810,291,850,379,no,0,0,0,0,0,
1636,car,0.81,car_177,876,286,1104,464,si,0.50,926,393,988,418,PF
1636,car,0.74,car_201,1234,288,1353,425,no,0,0,0,0,0,
1636,car,0.64,car_206,1434,312,1513,378,no,0,0,0,0,0,
1636,car,0.71,car_209,1131,304,1204,364,no,0,0,0,0,0,
1636,person,0.79,person_184,179,244,262,482,no,0,0,0,0,0,
1636,person,0.63,person_185,811,290,851,379,no,0,0,0,0,0,
1636,person,0.50,person_199,1659,322,1696,398,no,0,0,0,0,0,
1637,car,0.81,car_177,861,286,1099,467,si,0.33,916,397,979,421,PF
1637,car,0.74,car_201,1234,287,1354,427,no,0,0,0,0,0,
1637,car,0.65,car_206,1435,313,1513,379,no,0,0,0,0,0,
1637,car,0.72,car_209,1130,304,1204,365,no,0,0,0,0,0,
1637,person,0.77,person_184,170,243,258,484,no,0,0,0,0,0,
1637,person,0.63,person_185,810,289,851,380,no,0,0,0,0,0,
1637,person,0.55,person_199,1661,323,1696,400,no,0,0,0,0,0,
1638,car,0.81,car_177,847,285,1094,472,si,0.33,905,398,967,423,PF
1638,car,0.70,car_201,1235,287,1357,429,no,0,0,0,0,0,
1638,car,0.66,car_206,1435,313,1513,379,no,0,0,0,0,0,
1638,car,0.73,car_209,1130,304,1204,365,no,0,0,0,0,0,
1638,person,0.79,person_184,161,244,256,485,no,0,0,0,0,0,
1638,person,0.64,person_185,809,288,852,380,no,0,0,0,0,0,
1638,person,0.54,person_199,1662,322,1697,401,no,0,0,0,0,0,
1639,car,0.81,car_177,838,282,1088,474,si,0.25,890,400,960,427,PF
1639,car,0.68,car_201,1235,287,1362,432,no,0,0,0,0,0,
1639,car,0.66,car_206,1434,312,1513,379,no,0,0,0,0,0,
1639,car,0.74,car_209,1130,303,1204,366,no,0,0,0,0,0,
1639,person,0.78,person_184,156,245,254,482,no,0,0,0,0,0,
1639,person,0.64,person_185,805,285,852,379,no,0,0,0,0,0,
1639,person,0.54,person_199,1664,321,1700,402,no,0,0,0,0,0,
1640,car,0.80,car_177,811,281,1078,478,no,0,0,0,0,0,
1640,car,0.74,car_201,1235,287,1362,432,no,0,0,0,0,0,
1640,car,0.67,car_206,1434,312,1513,379,no,0,0,0,0,0,
1640,car,0.74,car_209,1129,303,1204,367,no,0,0,0,0,0,
1640,person,0.74,person_184,149,249,252,473,no,0,0,0,0,0,
1640,person,0.45,person_199,1665,322,1700,403,no,0,0,0,0,0,
1641,car,0.79,car_177,793,280,1067,488,no,0,0,0,0,0,
1641,car,0.74,car_201,1235,286,1367,435,no,0,0,0,0,0,
1641,car,0.67,car_206,1434,312,1513,379,no,0,0,0,0,0,
1641,car,0.74,car_209,1126,303,1203,369,no,0,0,0,0,0,
1641,person,0.71,person_184,145,252,249,474,no,0,0,0,0,0,
1642,car,0.80,car_177,773,279,1069,495,si,0.00,845,410,921,437,
1642,car,0.69,car_201,1235,286,1369,438,no,0,0,0,0,0,
1642,car,0.67,car_206,1434,312,1513,379,no,0,0,0,0,0,
1642,car,0.76,car_209,1125,303,1204,370,no,0,0,0,0,0,
1642,person,0.70,person_184,145,247,240,483,no,0,0,0,0,0,
1643,car,0.80,car_177,755,275,1059,502,si,1.00,823,414,897,442,TO
1643,car,0.73,car_201,1235,286,1370,439,no,0,0,0,0,0,
1643,car,0.67,car_206,1434,312,1513,379,no,0,0,0,0,0,
1643,car,0.76,car_209,1123,302,1204,371,no,0,0,0,0,0,
1643,person,0.78,person_184,144,246,235,485,no,0,0,0,0,0,
1644,car,0.83,car_177,734,276,1053,507,si,1.00,805,418,883,446,TO
1644,car,0.62,car_201,1233,288,1369,433,no,0,0,0,0,0,
1644,car,0.67,car_206,1434,312,1513,379,no,0,0,0,0,0,
1644,car,0.76,car_209,1123,303,1203,372,no,0,0,0,0,0,
1644,person,0.82,person_184,133,243,231,486,no,0,0,0,0,0,
1644,person,0.44,person_214,1699,323,1729,402,no,0,0,0,0,0,
1645,car,0.85,car_177,712,275,1047,517,si,1.00,786,420,869,453,TO
1645,car,0.62,car_201,1235,287,1372,440,no,0,0,0,0,0,
1645,car,0.67,car_206,1435,313,1512,379,no,0,0,0,0,0,
1645,car,0.77,car_209,1123,303,1202,373,no,0,0,0,0,0,
1645,person,0.79,person_184,123,243,225,486,no,0,0,0,0,0,
1645,person,0.44,person_214,1700,323,1730,401,no,0,0,0,0,0,
1646,car,0.85,car_177,693,274,1036,522,si,1.00,766,429,852,459,TO
1646,car,0.63,car_201,1234,288,1371,437,no,0,0,0,0,0,
1646,car,0.67,car_206,1435,313,1512,379,no,0,0,0,0,0,
1646,car,0.75,car_209,1122,303,1201,373,no,0,0,0,0,0,
1646,person,0.79,person_184,116,239,220,483,no,0,0,0,0,0,
1646,person,0.43,person_214,1700,324,1730,402,no,0,0,0,0,0,
1647,car,0.88,car_177,669,272,1029,531,si,0.50,735,435,832,468,TO
1647,car,0.65,car_201,1231,288,1372,437,no,0,0,0,0,0,
1647,car,0.67,car_206,1436,313,1512,379,no,0,0,0,0,0,
1647,car,0.74,car_209,1121,303,1202,374,no,0,0,0,0,0,
1647,person,0.79,person_184,111,237,215,480,no,0,0,0,0,0,
1647,person,0.45,person_214,1700,324,1731,403,no,0,0,0,0,0,
1648,car,0.84,car_177,638,272,1021,546,si,0.50,711,439,808,473,TO
1648,car,0.70,car_201,1231,288,1375,441,no,0,0,0,0,0,
1648,car,0.67,car_206,1436,313,1512,378,no,0,0,0,0,0,
1648,car,0.76,car_209,1120,303,1202,374,no,0,0,0,0,0,
1648,person,0.78,person_184,106,237,209,480,no,0,0,0,0,0,
1648,person,0.47,person_214,1699,324,1731,403,no,0,0,0,0,0,
1648,person,0.42,person_199,1671,325,1709,402,no,0,0,0,0,0,
1649,car,0.85,car_177,596,274,1010,554,si,0.50,685,446,783,480,TO
1649,car,0.71,car_201,1231,290,1377,443,no,0,0,0,0,0,
1649,car,0.67,car_206,1436,313,1512,378,no,0,0,0,0,0,
1649,car,0.77,car_209,1120,303,1201,374,no,0,0,0,0,0,
1649,person,0.79,person_184,100,240,206,483,no,0,0,0,0,0,
1649,person,0.49,person_214,1689,324,1731,402,no,0,0,0,0,0,
1649,person,0.49,person_199,1672,325,1712,401,no,0,0,0,0,0,
1650,car,0.84,car_177,561,270,1005,564,si,0.50,652,452,751,487,TO
1650,car,0.72,car_201,1231,290,1381,444,no,0,0,0,0,0,
1650,car,0.67,car_206,1436,313,1512,378,no,0,0,0,0,0,
1650,car,0.75,car_209,1118,303,1200,375,no,0,0,0,0,0,
1650,person,0.78,person_184,95,243,201,486,no,0,0,0,0,0,
1650,person,0.56,person_214,1681,323,1732,401,no,0,0,0,0,0,
1651,car,0.86,car_177,518,268,994,579,si,0.50,615,459,725,498,TO
1651,car,0.73,car_201,1231,289,1388,446,no,0,0,0,0,0,
1651,car,0.67,car_206,1435,313,1512,378,no,0,0,0,0,0,
1651,car,0.75,car_209,1116,303,1200,375,no,0,0,0,0,0,
1651,person,0.77,person_184,91,244,196,491,no,0,0,0,0,0,
1651,person,0.59,person_214,1678,322,1734,401,no,0,0,0,0,0,
1651,person,0.45,person_199,1676,321,1718,400,no,0,0,0,0,0,
1652,car,0.89,car_177,476,265,989,595,si,0.50,577,467,693,507,TO
1652,car,0.72,car_201,1231,289,1393,448,no,0,0,0,0,0,
1652,car,0.67,car_206,1435,313,1512,379,no,0,0,0,0,0,
1652,car,0.77,car_209,1115,303,1199,375,no,0,0,0,0,0,
1652,person,0.75,person_184,89,244,192,493,no,0,0,0,0,0,
1652,person,0.56,person_214,1679,321,1735,401,no,0,0,0,0,0,
1653,car,0.89,car_177,439,262,967,606,si,0.50,532,479,656,520,TO
1653,car,0.73,car_201,1231,288,1396,450,no,0,0,0,0,0,
1653,car,0.68,car_206,1435,313,1512,379,no,0,0,0,0,0,
1653,car,0.79,car_209,1113,303,1198,376,no,0,0,0,0,0,
1653,person,0.84,person_184,86,245,187,491,no,0,0,0,0,0,
1653,person,0.52,person_214,1686,320,1736,402,no,0,0,0,0,0,
1653,person,0.50,person_199,1681,321,1726,401,no,0,0,0,0,0,
1654,car,0.92,car_177,385,257,946,628,si,0.50,481,490,613,533,TO
1654,car,0.73,car_201,1231,289,1400,453,no,0,0,0,0,0,
1654,car,0.67,car_206,1435,313,1512,379,no,0,0,0,0,0,
1654,car,0.78,car_209,1112,303,1197,376,no,0,0,0,0,0,
1654,person,0.75,person_184,79,247,184,489,no,0,0,0,0,0,
1654,person,0.55,person_214,1686,320,1736,401,no,0,0,0,0,0,
1655,car,0.92,car_177,324,253,929,655,no,0,0,0,0,0,
1655,car,0.73,car_201,1231,289,1404,457,no,0,0,0,0,0,
1655,car,0.68,car_206,1435,313,1512,379,no,0,0,0,0,0,
1655,car,0.76,car_209,1110,301,1194,378,no,0,0,0,0,0,
1655,person,0.75,person_184,71,248,177,494,no,0,0,0,0,0,
1655,person,0.65,person_214,1685,320,1737,402,no,0,0,0,0,0,
1656,car,0.93,car_177,259,250,911,674,no,0,0,0,0,0,
1656,car,0.73,car_201,1232,288,1407,458,no,0,0,0,0,0,
1656,car,0.68,car_206,1435,312,1512,379,no,0,0,0,0,0,
1656,car,0.78,car_209,1108,301,1194,378,no,0,0,0,0,0,
1656,person,0.73,person_184,70,248,168,499,no,0,0,0,0,0,
1656,person,0.59,person_214,1684,322,1737,402,no,0,0,0,0,0,
1657,car,0.92,car_177,183,253,895,708,no,0,0,0,0,0,
1657,car,0.77,car_201,1234,288,1411,463,no,0,0,0,0,0,
1657,car,0.67,car_206,1434,313,1512,380,no,0,0,0,0,0,
1657,car,0.79,car_209,1105,299,1195,378,no,0,0,0,0,0,
1657,person,0.76,person_184,62,246,161,501,no,0,0,0,0,0,
1657,person,0.55,person_199,1684,325,1731,404,no,0,0,0,0,0,
1658,car,0.92,car_177,80,251,881,747,no,0,0,0,0,0,
1658,car,0.78,car_201,1235,288,1413,465,no,0,0,0,0,0,
1658,car,0.66,car_206,1435,313,1512,380,no,0,0,0,0,0,
1658,car,0.79,car_209,1103,299,1195,378,no,0,0,0,0,0,
1658,person,0.71,person_184,54,247,151,493,no,0,0,0,0,0,
1658,person,0.59,person_199,1686,325,1734,404,no,0,0,0,0,0,
1658,person,0.61,person_112,868,285,901,381,no,0,0,0,0,0,
1659,car,0.91,car_177,16,250,851,799,no,0,0,0,0,0,
1659,car,0.80,car_201,1236,289,1417,468,no,0,0,0,0,0,
1659,car,0.66,car_206,1435,313,1512,380,no,0,0,0,0,0,
1659,car,0.80,car_209,1100,299,1195,379,no,0,0,0,0,0,
1659,person,0.60,person_199,1688,327,1734,404,no,0,0,0,0,0,
1659,person,0.65,person_112,869,285,901,381,no,0,0,0,0,0,
1659,person,0.57,person_185,825,286,861,379,no,0,0,0,0,0,
1660,car,0.90,car_177,0,245,823,848,no,0,0,0,0,0,
1660,car,0.79,car_201,1235,289,1420,472,no,0,0,0,0,0,
1660,car,0.67,car_206,1435,313,1513,380,no,0,0,0,0,0,
1660,car,0.80,car_209,1098,298,1193,379,no,0,0,0,0,0,
1660,person,0.53,person_199,1690,327,1735,404,no,0,0,0,0,0,
1660,person,0.60,person_112,870,285,901,381,no,0,0,0,0,0,
1660,person,0.55,person_185,825,284,862,379,no,0,0,0,0,0,
1661,car,0.89,car_177,0,229,795,909,no,0,0,0,0,0,
1661,car,0.79,car_201,1236,287,1424,475,no,0,0,0,0,0,
1661,car,0.62,car_206,1437,313,1513,379,no,0,0,0,0,0,
1661,car,0.81,car_209,1097,298,1191,384,no,0,0,0,0,0,
1661,person,0.55,person_199,1690,326,1738,402,no,0,0,0,0,0,
1661,person,0.57,person_112,871,285,901,381,no,0,0,0,0,0,
1661,person,0.56,person_185,825,285,863,379,no,0,0,0,0,0,
1662,car,0.89,car_177,0,216,756,964,no,0,0,0,0,0,
1662,car,0.77,car_201,1237,286,1434,477,no,0,0,0,0,0,
1662,car,0.55,car_206,1438,312,1513,379,no,0,0,0,0,0,
1662,car,0.80,car_209,1096,298,1189,386,no,0,0,0,0,0,
1662,person,0.59,person_199,1691,323,1740,403,no,0,0,0,0,0,
1662,person,0.56,person_112,871,286,900,380,no,0,0,0,0,0,
1662,person,0.56,person_185,825,286,863,379,no,0,0,0,0,0,
1663,car,0.88,car_177,0,215,707,1007,no,0,0,0,0,0,
1663,car,0.77,car_201,1236,285,1444,481,si,0.00,1321,416,1384,436,
1663,car,0.81,car_209,1094,298,1188,389,no,0,0,0,0,0,
1663,person,0.60,person_199,1692,321,1740,403,no,0,0,0,0,0,
1663,person,0.50,person_112,872,286,900,380,no,0,0,0,0,0,
1663,person,0.56,person_185,826,286,864,379,no,0,0,0,0,0,
1664,car,0.81,car_177,0,214,670,1018,no,0,0,0,0,0,
1664,car,0.76,car_201,1236,283,1452,485,si,1.00,1324,417,1394,438,ET
1664,car,0.81,car_209,1088,298,1187,390,no,0,0,0,0,0,
1664,person,0.55,person_199,1693,320,1741,404,no,0,0,0,0,0,
1664,person,0.49,person_112,873,283,903,380,no,0,0,0,0,0,
1664,person,0.58,person_185,826,285,866,379,no,0,0,0,0,0,
1664,person,0.51,person_214,1700,323,1747,405,no,0,0,0,0,0,
1665,car,0.60,car_177,0,211,624,1005,no,0,0,0,0,0,
1665,car,0.77,car_201,1237,282,1454,490,si,0.50,1329,417,1400,440,ET
1665,car,0.81,car_209,1084,298,1186,391,no,0,0,0,0,0,
1665,person,0.50,person_112,873,283,904,380,no,0,0,0,0,0,
1665,person,0.57,person_185,826,285,866,378,no,0,0,0,0,0,
1665,person,0.57,person_214,1697,323,1750,405,no,0,0,0,0,0,
1666,car,0.62,car_177,0,206,561,1007,no,0,0,0,0,0,
1666,car,0.80,car_201,1239,281,1462,494,si,0.33,1337,421,1404,444,ET
1666,car,0.79,car_209,1080,298,1185,392,no,0,0,0,0,0,
1666,person,0.48,person_112,873,281,904,381,no,0,0,0,0,0,
